season,player,cricsheet_identifier,cricinfo_id,unique_name,full_name,country,born,age,batting_style,bowling_style,playing_role
2017,Z Khan,91a4a398,30102,Z Khan,Zaheer Khan,India,"October 08, 1978, Shrirampur, Maharashtra",43y 9m 17d 0H 0M 0S,Right hand Bat,Left arm Fast medium,Bowler
2018,A Dananjaya,5b16a806,574178,A Dananjaya,Mahamarakkala Kurukulasooriya Patabendige Akila Dananjaya Perera,Sri Lanka,"October 04, 1993, Panadura",28y 9m 21d 0H 0M 0S,Left hand Bat,"Right arm Offbreak, Legbreak",Allrounder
2018,A Mishra,6b19d823,31107,A Mishra,Amit Mishra,India,"November 24, 1982, Delhi",39y 8m 1d 0H 0M 0S,Right hand Bat,Legbreak,Bowler
2018,AB de Villiers,c4487b84,44936,AB de Villiers,Abraham Benjamin de Villiers,South Africa,"February 17, 1984, Pretoria",38y 5m 8d 0H 0M 0S,Right hand Bat,Right arm Medium,Wicketkeeper Batter
2018,Abhishek Sharma,f29185a1,1070183,Abhishek Sharma,Abhishek Sharma,India,"September 04, 2000, Amritsar, Punjab",21y 10m 21d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Allrounder
2018,AD Hales,92aeac25,249866,AD Hales,Alexander Daniel Hales,England,"January 03, 1989, Hillingdon, Middlesex",33y 6m 22d 0H 0M 0S,Right hand Bat,Right arm Medium,Opening Batter
2018,AD Nath,f10e94c4,500360,AD Nath,Akshdeep Deependra Nath,India,"May 10, 1993, Lucknow",29y 2m 15d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Middle order Batter
2018,AD Russell,bbd41817,276298,AD Russell,Andre Dwayne Russell,West Indies,"April 29, 1988, Jamaica",34y 2m 26d 0H 0M 0S,Right hand Bat,Right arm Fast,Allrounder
2018,AJ Finch,b8d490fd,5334,AJ Finch,Aaron James Finch,Australia,"November 17, 1986, Colac, Victoria",35y 8m 8d 0H 0M 0S,Right hand Bat,Slow Left arm Orthodox,Top order Batter
2018,AJ Tye,7c7d63a2,459508,AJ Tye,Andrew James Tye,Australia,"December 12, 1986, Perth, Western Australia",35y 7m 13d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Bowler
2018,AM Rahane,29e95537,277916,AM Rahane,Ajinkya Madhukar Rahane,India,"June 06, 1988, Ashwi-KD, Maharashtra",34y 1m 19d 0H 0M 0S,Right hand Bat,Right arm Medium,Top order Batter
2018,Ankit Sharma,24d94623,422992,Ankit Sharma,Ankit Nagendra Sharma,India,"April 20, 1991, Gwalior, Madhya Pradesh",31y 3m 5d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Bowler
2018,Anureet Singh,69be866a,376324,Anureet Singh,Kathuria Anureet Singh,India,"March 02, 1988, Delhi",34y 4m 23d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,AR Patel,2e171977,554691,AR Patel,Axar Rajeshbhai Patel,India,"January 20, 1994, Anand, Gujarat",28y 6m 5d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder
2018,AS Rajpoot,db31895a,591650,AS Rajpoot,Ankit Singh Rajpoot,India,"December 04, 1993, Kanpur",28y 7m 21d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,AT Rayudu,70d205c9,33141,AT Rayudu,Ambati Thirupathi Rayudu,India,"September 23, 1985, Guntur, Andhra Pradesh",36y 10m 2d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Middle order Batter
2018,Avesh Khan,eef2536f,694211,Avesh Khan,Avesh Khan,India,"December 13, 1996, Indore, Madhya Pradesh",25y 7m 12d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowler
2018,B Kumar,2e81a32d,326016,B Kumar,Bhuvneshwar Kumar Singh,India,"February 05, 1990, Meerut, Uttar Pradesh",32y 5m 20d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,B Laughlin,b2a79f17,315623,B Laughlin,Ben Laughlin,Australia,"October 03, 1982, Box Hill, Victoria",39y 9m 22d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowler
2018,B Stanlake,6834d1f2,533042,B Stanlake,Billy James Stanlake,Australia,"November 04, 1994, Hervey Bay, Australia",27y 8m 21d 0H 0M 0S,Left hand Bat,Right arm Fast,Bowler
2018,BA Stokes,e087956b,311158,BA Stokes,Benjamin Andrew Stokes,England,"June 04, 1991, Christchurch, Canterbury, New Zealand",31y 1m 21d 0H 0M 0S,Left hand Bat,Right arm Fast medium,Allrounder
2018,Basil Thampi,871e9faf,732291,Basil Thampi,Basil Thampi,India,"September 11, 1993, Ernakulam, Kerala",28y 10m 14d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowler
2018,BB McCullum,b8a55852,37737,BB McCullum,Brendon Barrie McCullum,New Zealand,"September 27, 1981, Dunedin, Otago",40y 9m 28d 0H 0M 0S,Right hand Bat,"Right arm Medium, Right arm Offbreak",Wicketkeeper Batter
2018,BB Sran,d8b2f218,537126,BB Sran,Barinder Balbirsingh Sran,India,"December 10, 1992, Sirsa",29y 7m 15d 0H 0M 0S,Left hand Bat,Left arm Medium,Bowler
2018,BCJ Cutting,2e11c706,230371,BCJ Cutting,Benjamin Colin James Cutting,Australia,"January 30, 1987, Sunnybank, Brisbane, Queensland",35y 5m 25d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Allrounder
2018,C de Grandhomme,94d7f855,55395,C de Grandhomme,Colin de Grandhomme,New Zealand,"July 22, 1986, Harare",36y 0m 3d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Allrounder
2018,C Munro,af2c687b,232359,C Munro,Colin Munro,New Zealand,"March 11, 1987, Durban",35y 4m 14d 0H 0M 0S,Left hand Bat,Right arm Medium fast,Opening Batter
2018,CA Lynn,45eda7c8,326637,CA Lynn,Christopher Austin Lynn,Australia,"April 10, 1990, Brisbane, Queensland",32y 3m 15d 0H 0M 0S,Right hand Bat,Slow Left arm Orthodox,Batter
2018,CH Gayle,db584dad,51880,CH Gayle,Christopher Henry Gayle,West Indies,"September 21, 1979, Kingston, Jamaica",42y 10m 4d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Allrounder
2018,CH Morris,fb66ce1f,439952,CH Morris,Christopher Henry Morris,South Africa,"April 30, 1987, Pretoria, Transvaal",35y 2m 25d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowling Allrounder
2018,CJ Anderson,8abdf100,277662,CJ Anderson,Corey James Anderson,New Zealand,"December 13, 1990, Christchurch, Canterbury",31y 7m 12d 0H 0M 0S,Left hand Bat,Left arm Medium fast,Batting Allrounder
2018,CJ Dala,1cb14aa4,545467,CJ Dala,Carl Junior Dala,South Africa,"December 29, 1989, Lusaka, Zambia",32y 6m 26d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,CJ Jordan,ffe699c0,288992,CJ Jordan,Christopher James Jordan,England,"October 04, 1988, Barbados",33y 9m 21d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowler
2018,CR Brathwaite,e342e5fb,457249,CR Brathwaite,Carlos Ricardo Brathwaite,West Indies,"July 18, 1988, Barbados",34y 0m 7d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Allrounder
2018,CR Woakes,4c5d73db,247235,CR Woakes,Christopher Roger Woakes,England,"March 02, 1989, Birmingham, Warwickshire",33y 4m 23d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Allrounder
2018,DA Miller,d67d5f00,321777,DA Miller,David Andrew Miller,South Africa,"June 10, 1989, Pietermaritzburg, Natal",33y 1m 15d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Middle order Batter
2018,DJ Bravo,87e562a9,51439,DJ Bravo,Dwayne John Bravo,West Indies,"October 07, 1983, Santa Cruz, Trinidad",38y 9m 18d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2018,DJ Hooda,73ad96ed,497121,DJ Hooda,Deepak Jagbir Hooda,India,"April 19, 1995, Rohtak",27y 3m 6d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Allrounder
2018,DJ Willey,7f048519,308251,DJ Willey,David Jonathan Willey,England,"February 28, 1990, Northampton",32y 4m 27d 0H 0M 0S,Left hand Bat,Left arm Fast medium,Bowling Allrounder
2018,DJM Short,1a156c88,308798,DJM Short,D'Arcy John Matthew Short,Australia,"August 09, 1990, Katherine, Northern Territory",31y 11m 16d 0H 0M 0S,Left hand Bat,Left arm Wrist spin,Opening Batter
2018,DL Chahar,23eeb873,447261,DL Chahar,Deepak Lokandersingh Chahar,India,"August 07, 1992, Agra, Uttar Pradesh",29y 11m 18d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,DR Shorey,faa7365d,590327,DR Shorey,Dhruv Ranjan Shorey,India,"June 05, 1992, Delhi",30y 1m 20d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2018,DS Kulkarni,d2a989fc,277955,DS Kulkarni,Dhawal Sunil Kulkarni,India,"December 10, 1988, Bombay (now Mumbai), Maharashtra",33y 7m 15d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,DT Christian,2a2e6343,4864,DT Christian,Daniel Trevor Christian,Australia,"May 04, 1983, Camperdown, Sydney, New South Wales",39y 2m 21d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Allrounder
2018,E Lewis,0ebfb1ad,431901,E Lewis,Evin Lewis,West Indies,"December 27, 1991, Port of Spain, Trinidad",30y 6m 28d 0H 0M 0S,Left hand Bat,NA,Opening Batter
2018,F du Plessis,3355b542,44828,F du Plessis,Francois du Plessis,South Africa,"July 13, 1984, Pretoria",38y 0m 12d 0H 0M 0S,Right hand Bat,Legbreak,Middle order Batter
2018,G Gambhir,bb345e0b,28763,G Gambhir,Gautam Gambhir,India,"October 14, 1981, Delhi",40y 9m 11d 0H 0M 0S,Left hand Bat,Legbreak,Top order Batter
2018,GJ Maxwell,b681e71e,325026,GJ Maxwell,Glenn James Maxwell,Australia,"October 14, 1988, Kew, Melbourne, Victoria",33y 9m 11d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Batting Allrounder
2018,H Klaasen,235c2bb6,436757,H Klaasen,Heinrich Klaasen,South Africa,"July 30, 1991, Pretoria, Transvaal",30y 11m 25d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter
2018,Harbhajan Singh,8b5b6769,29264,Harbhajan Singh,Harbhajan Singh,India,"July 03, 1980, Jullundur (now Jalandhar), Punjab",42y 0m 22d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Bowler
2018,HH Pandya,dbe50b21,625371,HH Pandya,Hardik Himanshu Pandya,India,"October 11, 1993, Choryasi, Gujarat",28y 9m 14d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Allrounder
2018,HV Patel,f986ca1a,390481,HV Patel,Harshal Vikram Patel,India,"November 23, 1990, Sanand, Gujarat",31y 8m 2d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,Imran Tahir,acee4cc4,40618,Imran Tahir,Mohammad Imran Tahir,South Africa,"March 27, 1979, Lahore, Punjab",43y 3m 28d 0H 0M 0S,Right hand Bat,Legbreak Googly,Bowler
2018,IS Sodhi,641ac5ff,559066,IS Sodhi,Inderbir Singh Sodhi,New Zealand,"October 31, 1992, Ludhiana, India",29y 8m 25d 0H 0M 0S,Right hand Bat,Legbreak,Bowler
2018,Ishan Kishan,752f7486,720471,Ishan Kishan,Ishan Pranav Kumar Pandey Kishan,India,"July 18, 1998, Patna, Bihar",24y 0m 7d 0H 0M 0S,Left hand Bat,NA,Wicketkeeper Batter
2018,JC Archer,5574750c,669855,JC Archer,Jofra Chioke Archer,England,"April 01, 1995, Bridgetown, Barbados",27y 3m 24d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2018,JC Buttler,99b75528,308967,JC Buttler,Joseph Charles Buttler,England,"September 08, 1990, Taunton, Somerset",31y 10m 17d 0H 0M 0S,Right hand Bat,NA,Wicketkeeper Batter
2018,JD Unadkat,1e66c162,390484,JD Unadkat,Jaydev Dipakbhai Unadkat,India,"October 18, 1991, Porbandar",30y 9m 7d 0H 0M 0S,Right hand Bat,Left arm Medium,Bowler
2018,JJ Bumrah,462411b3,625383,JJ Bumrah,Jasprit Jasbirsingh Bumrah,India,"December 06, 1993, Ahmedabad",28y 7m 19d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2018,JJ Roy,d1c36f5c,298438,JJ Roy,Jason Jonathan Roy,England,"July 21, 1990, Durban, South Africa",32y 0m 4d 0H 0M 0S,Right hand Bat,NA,Opening Batter
2018,JP Duminy,2e8994e7,44932,JP Duminy,Jean-Paul Duminy,South Africa,"April 14, 1984, Strandfontein, Cape Town, Cape Province",38y 3m 11d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Batting Allrounder
2018,JPR Scantlebury-Searles,99ed60f8,230554,JPR Scantlebury-Searles,Javon Philip Ramon Scantlebury-Searles,West Indies,"December 21, 1986, Durants Village, St James, Barbados",35y 7m 4d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowling Allrounder
2018,K Gowtham,90de905a,424377,K Gowtham,Krishnappa Gowtham,India,"October 20, 1988, Bangalore, Karnataka",33y 9m 5d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Bowling Allrounder
2018,K Khejroliya,fa2f1dde,1083033,K Khejroliya,Kulwant Khejroliya,India,"March 13, 1992, Churi Ajitgarh Jhunjhunu District, Rajasthan",30y 4m 12d 0H 0M 0S,Left hand Bat,Left arm Medium fast,Bowler
2018,KA Pollard,a757b0d8,230559,KA Pollard,Kieron Adrian Pollard,West Indies,"May 12, 1987, Tacarigua, Trinidad",35y 2m 13d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2018,KD Karthik,c03f1114,30045,KD Karthik,Krishnakumar Dinesh Karthik,India,"June 01, 1985, Madras (now Chennai), Tamil Nadu",37y 1m 24d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter
2018,KH Pandya,5b8c830e,471342,KH Pandya,Krunal Himanshu Pandya,India,"March 24, 1991, Ahmedabad, Gujarat",31y 4m 1d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Allrounder
2018,KK Nair,944533a5,398439,KK Nair,Karun Nair,India,"December 06, 1991, Jodhpur, Rajasthan",30y 7m 19d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2018,KL Rahul,b17e2f24,422108,KL Rahul,Kannaur Lokesh Rahul,India,"April 18, 1992, Bangalore, Karnataka",30y 3m 7d 0H 0M 0S,Right hand Bat,NA,Opening Batter
2018,KM Asif,798cc28e,1083030,KM Asif,KM Asif,India,"July 24, 1993, Edavanna,Malappuram",29y 0m 1d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,KM Jadhav,99d63244,290716,KM Jadhav,Kedar Mahadav Jadhav,India,"March 26, 1985, Pune, Maharashtra",37y 3m 29d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Batting Allrounder
2018,KS Williamson,d027ba9f,277906,KS Williamson,Kane Stuart Williamson,New Zealand,"August 08, 1990, Tauranga",31y 11m 17d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2018,Kuldeep Yadav,8d2c70ad,559235,Kuldeep Yadav,Kuldeep Yadav,India,"December 14, 1994, Kanpur, Uttar Pradesh",27y 7m 11d 0H 0M 0S,Left hand Bat,Left arm Wrist spin,Bowler
2018,KV Sharma,119678fd,30288,KV Sharma,Karn Vinod Sharma,India,"October 23, 1987, Meerut, Uttar Pradesh",34y 9m 2d 0H 0M 0S,Left hand Bat,Legbreak Googly,Bowler
2018,L Ngidi,f834dcfc,542023,L Ngidi,Lungisani True-man Ngidi,South Africa,"March 29, 1996, Durban, Natal",26y 3m 26d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowler
2018,LE Plunkett,9a963804,19264,LE Plunkett,Liam Edward Plunkett,England,"April 06, 1985, Middlesbrough, Yorkshire",37y 3m 19d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2018,M Ashwin,e2db2409,528067,M Ashwin,Murugan Ashwin,India,"September 08, 1990, Chennai, Tamil Nadu",31y 10m 17d 0H 0M 0S,Right hand Bat,Legbreak Googly,Bowler
2018,M Markande,a9fd84fb,1081442,M Markande,Mayank Markande,India,"November 11, 1997, Bathinda, Punjab",24y 8m 14d 0H 0M 0S,Right hand Bat,Legbreak,Bowler
2018,M Prasidh Krishna,85e0cf10,917159,M Prasidh Krishna,Muralikrishna Prasidh Krishna,India,"February 19, 1996, Bangalore, Karnataka",26y 5m 6d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowler
2018,M Vijay,4b57e452,237095,M Vijay,Murali Vijay,India,"April 01, 1984, Chennai",38y 3m 24d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Opening Batter
2018,M Vohra,c03e2850,532856,M Vohra,Manan Vohra,India,"July 18, 1993, Chandigarh, Punjab",29y 0m 7d 0H 0M 0S,Right hand Bat,Right arm Medium,Opening Batter
2018,MA Agarwal,00ea847a,398438,MA Agarwal,Mayank Anurag Agarwal,India,"February 16, 1991, Bangalore, Karnataka",31y 5m 9d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Batter
2018,MA Wood,8d92a2c3,351588,MA Wood,Mark Andrew Wood,England,"January 11, 1990, Ashington, Northumberland",32y 6m 14d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2018,Mandeep Singh,c3a96caf,398506,Mandeep Singh,Mandeep Singh,India,"December 18, 1991, Jalandhar, Punjab",30y 7m 7d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2018,MG Johnson,f5180fe6,6033,MG Johnson,Mitchell Guy Johnson,Australia,"November 02, 1981, Townsville, Queensland",40y 8m 23d 0H 0M 0S,Left hand Bat,Left arm Fast,Bowler
2018,MJ McClenaghan,51a3c5ef,319439,MJ McClenaghan,Mitchell John McClenaghan,New Zealand,"June 11, 1986, Hastings, Hawke's Bay",36y 1m 14d 0H 0M 0S,Left hand Bat,Left arm Fast medium,Bowler
2018,MK Lomror,da934ee8,853265,MK Lomror,Mahipal Krishan Lomror,India,"November 16, 1999, Nagaur, Rajasthan",22y 8m 9d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Allrounder
2018,MK Pandey,93b4fc78,290630,MK Pandey,Manish Krishnanand Pandey,India,"September 10, 1989, Nainital, Uttaranchal",32y 10m 15d 0H 0M 0S,Right hand Bat,Right arm Medium,Top order Batter
2018,MK Tiwary,26e5cabf,35565,MK Tiwary,Manoj Kumar Tiwary,India,"November 14, 1985, Howrah, Bengal",36y 8m 11d 0H 0M 0S,Right hand Bat,Legbreak Googly,Batter
2018,MM Ali,bb351c23,8917,MM Ali,Moeen Munir Ali,England,"June 18, 1987, Birmingham",35y 1m 7d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Batting Allrounder
2018,MM Sharma,759ac88f,537119,MM Sharma,Mohit Mahipal Sharma,India,"September 18, 1988, Ballabhgarh, Haryana",33y 10m 7d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,Mohammad Nabi,62af8546,25913,Mohammad Nabi,Mohammad Nabi,Afghanistan,"January 01, 1985, Loger, Afghanistan",37y 6m 24d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Allrounder
2018,Mohammed Shami,8cf9814c,481896,Mohammed Shami,Mohammed Shami Ahmed,India,"September 03, 1990, Amroha, Uttar Pradesh",31y 10m 22d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2018,Mohammed Siraj,2f49c897,940973,Mohammed Siraj,Mohammed Siraj,India,"March 13, 1994, Hyderabad",28y 4m 12d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Bowler
2018,MP Stoinis,d9273ee7,325012,MP Stoinis,Marcus Peter Stoinis,Australia,"August 16, 1989, Perth",32y 11m 9d 0H 0M 0S,Right hand Bat,Right arm Medium,Batting Allrounder
2018,MS Dhoni,4a8a2e3b,28081,MS Dhoni,Mahendra Singh Dhoni,India,"July 07, 1981, Ranchi, Bihar (now Jharkhand)",41y 0m 18d 0H 0M 0S,Right hand Bat,Right arm Medium,Wicketkeeper Batter
2018,Mujeeb Ur Rahman,7d92277a,974109,Mujeeb Ur Rahman,Mujeeb Ur Rahman,Afghanistan,"March 28, 2001, Khost",21y 3m 27d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Bowler
2018,Mustafizur Rahman,0a8fce53,330902,Mustafizur Rahman,Mustafizur Rahman,Bangladesh,"September 06, 1995, Satkhira",26y 10m 19d 0H 0M 0S,Left hand Bat,Left arm Fast medium,Bowler
2018,N Rana,fb2d1dda,604527,N Rana,Nitish Rana,India,"December 27, 1993, Delhi",28y 6m 28d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Middle order Batter
2018,NV Ojha,890946a0,32102,NV Ojha,Naman Vinaykumar Ojha,India,"July 20, 1983, Ujjain, Madhya Pradesh",39y 0m 5d 0H 0M 0S,Right hand Bat,NA,Wicketkeeper Batter
2018,P Chopra,8ac93ca2,500135,P Chopra,Prashant Chopra,India,"October 07, 1992, Solan, Himachal Pradesh",29y 9m 18d 0H 0M 0S,Right hand Bat,Legbreak Googly,Opening Batter
2018,P Negi,f62772e5,530773,P Negi,Pawan Negi,India,"January 06, 1993, Delhi",29y 6m 19d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Bowler
2018,PA Patel,b5da6c24,32242,PA Patel,Parthiv Ajay Patel,India,"March 09, 1985, Ahmedabad, Gujarat",37y 4m 16d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Wicketkeeper Batter
2018,PJ Sangwan,9fc0ef64,279545,PJ Sangwan,Pradeep Jaibeer Sangwan,India,"November 05, 1990, Rasiwas, Delhi",31y 8m 20d 0H 0M 0S,Right hand Bat,Left arm Medium,Bowler
2018,PP Chawla,98ae73b1,32966,PP Chawla,Piyush Pramod Chawla,India,"December 24, 1988, Aligarh, Uttar Pradesh",33y 7m 1d 0H 0M 0S,Left hand Bat,Legbreak,Bowling Allrounder
2018,PP Shaw,8b3e9c7c,1070168,PP Shaw,Prithvi Pankaj Shaw,India,"November 09, 1999, Thane, Maharashtra",22y 8m 16d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Opening Batter
2018,Q de Kock,372455c4,379143,Q de Kock,Quinton de Kock,South Africa,"December 17, 1992, Johannesburg, Gauteng",29y 7m 8d 0H 0M 0S,Left hand Bat,NA,Wicketkeeper Batter
2018,R Ashwin,495d42a5,26421,R Ashwin,Ravichandran Ashwin,India,"September 17, 1986, Madras (now Chennai), Tamil Nadu",35y 10m 8d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Bowling Allrounder
2018,R Tewatia,39a2dfa8,423838,R Tewatia,Rahul Tewatia,India,"May 20, 1993, Sihi, Haryana",29y 2m 5d 0H 0M 0S,Left hand Bat,Legbreak,Bowling Allrounder
2018,R Vinay Kumar,41eb4a4f,35731,R Vinay Kumar,Ranganath Vinay Kumar,India,"February 12, 1984, Davanagere, Karnataka",38y 5m 13d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,RA Jadeja,fe93fd9d,234675,RA Jadeja,Ravindrasinh Anirudhsinh Jadeja,India,"December 06, 1988, Navagam-Khed, Saurashtra",33y 7m 19d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Allrounder
2018,RA Tripathi,77255a9e,446763,RA Tripathi,Rahul Ajay Tripathi,India,"March 02, 1991, Ranchi",31y 4m 23d 0H 0M 0S,Right hand Bat,Right arm Medium,Top order Batter
2018,Rashid Khan,5f547c8b,793463,Rashid Khan,Rashid Khan Arman,Afghanistan,"September 20, 1998, Nangarhar",23y 10m 5d 0H 0M 0S,Right hand Bat,Legbreak Googly,Bowling Allrounder
2018,RG Sharma,740742ef,34102,RG Sharma,Rohit Gurunath Sharma,India,"April 30, 1987, Bansod, Nagpur, Maharashtra",35y 2m 25d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2018,RK Bhui,b63e358a,642531,RK Bhui,Ricky Kannakumar Bhui,India,"September 29, 1996, Bhopal, Madhya Pradesh",25y 9m 26d 0H 0M 0S,Right hand Bat,Legbreak Googly,Top order Batter
2018,RK Singh,0a509d6b,723105,RK Singh,Rinku Khanchand Singh,India,"October 12, 1997, Aligarh, Uttar Pradesh",24y 9m 13d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Middle order Batter
2018,RR Pant,919a3be2,931581,RR Pant,Rishabh Rajendra Pant,India,"October 04, 1997, Haridwar, Uttarakhand",24y 9m 21d 0H 0M 0S,Left hand Bat,NA,Wicketkeeper Batter
2018,RV Uthappa,1c17e270,35582,RV Uthappa,Robin Venu Uthappa,India,"November 11, 1985, Coorg, Karnataka",36y 8m 14d 0H 0M 0S,Right hand Bat,Right arm Medium,Batter
2018,S Dhawan,0a476045,28235,S Dhawan,Shikhar Dhawan,India,"December 05, 1985, Delhi",36y 7m 20d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Opening Batter
2018,S Gopal,7a8bd078,344580,S Gopal,Shreyas Gopal,India,"September 04, 1993, Banglaore, Karnataka",28y 10m 21d 0H 0M 0S,Right hand Bat,Legbreak,Allrounder
2018,S Kaul,dcf81436,326017,S Kaul,Siddarth Kaul,India,"May 19, 1990, Pathankot, Punjab",32y 2m 6d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,S Lamichhane,b410bd3d,960361,S Lamichhane,Sandeep Lamichhane,Nepal,"August 02, 2000, Syangja",21y 11m 23d 0H 0M 0S,Right hand Bat,Legbreak Googly,Bowler
2018,S Nadeem,9d80c5e1,31872,S Nadeem,Shahbaz Nadeem,India,"August 12, 1989, Bokaro, Bihar",32y 11m 13d 0H 0M 0S,Right hand Bat,Slow Left arm Orthodox,Bowler
2018,SA Yadav,271f83cd,446507,SA Yadav,Suryakumar Ashok Yadav,India,"September 14, 1990, Mumbai, Maharashtra",31y 10m 11d 0H 0M 0S,Right hand Bat,"Right arm Medium, Right arm Offbreak",Batter
2018,Sandeep Sharma,ce820073,438362,Sandeep Sharma,Sandeep Sharma,India,"May 18, 1993, Patiala, Punjab",29y 2m 7d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2018,Shakib Al Hasan,7dc35884,56143,Shakib Al Hasan,Shakib Al Hasan,Bangladesh,"March 24, 1987, Magura, Jessore",35y 4m 1d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Allrounder
2018,Shivam Mavi,c38d3503,1079848,Shivam Mavi,Shivam Pankaj Mavi,India,"November 26, 1998, Noida, Uttar Pradesh",23y 7m 29d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Allrounder
